Problem,Variant,AblationID,Run,IGD,HV,Runtime,FE
DF1,No_Random_Immigrants,3,3,0.193526860233609,0.486112645783017,1.5291056,10020
DF1,No_Random_Immigrants,3,4,0.194673333406285,0.485983333288099,1.538221,10020
DF1,No_Random_Immigrants,3,5,0.186764498644326,0.493603057877361,1.4178975,10020
DF1,No_Random_Immigrants,3,6,0.202075437795109,0.477150144592661,1.4512671,10020
DF1,No_Random_Immigrants,3,7,0.188295775664736,0.489180805435478,1.3595423,10020
DF1,No_Random_Immigrants,3,8,0.195443786996704,0.48125011376023,1.3670781,10020
DF1,No_Random_Immigrants,3,9,0.191204113864677,0.485219910522019,1.3771752,10020
DF1,No_Random_Immigrants,3,10,0.199036633445853,0.480610223691235,1.4583539,10020
DF1,No_Random_Immigrants,3,11,0.195994091956074,0.477001413738825,1.4299395,10020
DF1,No_Random_Immigrants,3,12,0.201729587119106,0.476422546851849,1.4566181,10020
DF1,No_Random_Immigrants,3,13,0.198031929077196,0.476594898225476,1.4156101,10020
DF1,No_Random_Immigrants,3,14,0.204191152148379,0.471167760615411,1.4008996,10020
DF1,No_Random_Immigrants,3,15,0.202796533745121,0.475785020232524,1.4553847,10020
DF1,No_Random_Immigrants,3,16,0.183804673009264,0.496567662378842,1.3839597,10020
DF1,No_Random_Immigrants,3,17,0.206750441324805,0.468208116624178,1.3599718,10020
DF1,No_Random_Immigrants,3,18,0.190750723663356,0.489339984126511,1.5754613,10020
DF1,No_Random_Immigrants,3,19,0.199065662379115,0.47627466837712,1.3925037,10020
DF1,No_Random_Immigrants,3,20,0.19339726612828,0.484912713400866,1.4004373,10020
DF1,No_Random_Immigrants,3,21,0.186171903849603,0.492978117762108,1.6046516,10020
DF1,No_Random_Immigrants,3,22,0.186879305395086,0.495373516124521,1.4320562,10020
DF1,No_Random_Immigrants,3,23,0.194774474256049,0.483704622138997,1.4193306,10020
DF1,No_Random_Immigrants,3,24,0.184665181786728,0.494654889781109,1.4185164,10020
DF1,No_Random_Immigrants,3,25,0.194513514946875,0.485821867331008,1.4729941,10020
DF1,No_Random_Immigrants,3,26,0.199349589883452,0.478293094251487,1.3508945,10020
DF1,No_Random_Immigrants,3,27,0.189824318466456,0.48806782471958,1.3917186,10020
DF1,No_Random_Immigrants,3,28,0.193410917399323,0.485575239358919,1.3654248,10020
DF1,No_Random_Immigrants,3,29,0.193941480004975,0.486976256671223,1.4180826,10020
DF1,No_Random_Immigrants,3,30,0.207256054604097,0.467242032501295,0.8175315,10020
DF1,No_Elite_Local_Search,4,1,0.200645028345884,0.47715745548409,0.6422063,10000
DF1,No_Elite_Local_Search,4,2,0.199205118831941,0.481791501596775,0.6784926,10000
DF1,No_Elite_Local_Search,4,3,0.196298201645471,0.482971325618482,0.5924301,10000
DF1,No_Elite_Local_Search,4,4,0.19346141455914,0.483096491172073,0.5482202,10000
DF1,No_Elite_Local_Search,4,5,0.188560543080582,0.491633897330338,0.648967,10000
DF1,No_Elite_Local_Search,4,6,0.205056202370361,0.471862007666531,0.661624,10000
DF1,No_Elite_Local_Search,4,7,0.191206678994473,0.489751831723097,0.7463523,10000
DF1,No_Elite_Local_Search,4,8,0.197227539236958,0.478899323149694,0.6845236,10000
DF1,No_Elite_Local_Search,4,9,0.187622455465573,0.493095205756709,0.6698231,10000
DF1,No_Elite_Local_Search,4,10,0.200969772783902,0.478845490652206,0.6921163,10000
DF1,No_Elite_Local_Search,4,11,0.187163644351917,0.491590953320987,0.5781767,10000
DF1,No_Elite_Local_Search,4,12,0.202378970963795,0.473749601837339,0.602958,10000
DF1,No_Elite_Local_Search,4,13,0.201227396582784,0.477494117243297,0.5945755,10000
DF1,No_Elite_Local_Search,4,14,0.200558953851605,0.477145289187516,0.8721887,10000
DF1,No_Elite_Local_Search,4,15,0.204390075163621,0.474921086183712,1.7962848,10000
DF1,No_Elite_Local_Search,4,16,0.185080904978021,0.494933063844956,1.5489039,10000
DF1,No_Elite_Local_Search,4,17,0.193408280814796,0.487401888704459,1.4818002,10000
DF1,No_Elite_Local_Search,4,18,0.193348593836377,0.487892748791037,1.6272559,10000
DF1,No_Elite_Local_Search,4,19,0.192553359705836,0.485721175546902,1.6096277,10000
DF1,No_Elite_Local_Search,4,20,0.194323517075016,0.48475106583172,1.4645695,10000
DF1,No_Elite_Local_Search,4,21,0.19016696859864,0.489824506743099,1.6225668,10000
DF1,No_Elite_Local_Search,4,22,0.187541822626266,0.494126307131267,1.6490432,10000
DF1,No_Elite_Local_Search,4,23,0.199923175912825,0.478525002371923,1.6768194,10000
DF1,No_Elite_Local_Search,4,24,0.187132982367417,0.494425139592393,1.6667273,10000
DF1,No_Elite_Local_Search,4,25,0.193613660617595,0.48715381470915,1.6790403,10000
DF1,No_Elite_Local_Search,4,26,0.194464440521258,0.48464637692379,1.6422181,10000
DF1,No_Elite_Local_Search,4,27,0.193881419226113,0.486162895611068,1.8080451,10000
DF1,No_Elite_Local_Search,4,28,0.18929486947117,0.491445717558482,1.6937688,10000
DF1,No_Elite_Local_Search,4,29,0.199747904243995,0.476849881436764,0.7616126,10000
DF1,No_Elite_Local_Search,4,30,0.201124782290332,0.473940311722804,0.7544123,10000
DF1,No_Diversity_Stagnation_Guards,5,1,0.208037710837277,0.466850778379802,0.859921,10000
DF1,No_Diversity_Stagnation_Guards,5,2,0.198516880877575,0.477399313845162,0.3960473,10000
DF1,No_Diversity_Stagnation_Guards,5,3,0.200469864469538,0.474347426858691,0.4663331,10000
DF1,No_Diversity_Stagnation_Guards,5,4,0.190860397435881,0.486507482155562,0.7676332,10000
DF1,No_Diversity_Stagnation_Guards,5,5,0.188197291368882,0.496192465156309,0.8765293,10000
DF1,No_Diversity_Stagnation_Guards,5,6,0.199070501902471,0.479582623502419,1.4670718,10000
DF1,No_Diversity_Stagnation_Guards,5,7,0.192854251658862,0.486071350607165,1.7805828,10000
DF1,No_Diversity_Stagnation_Guards,5,8,0.187613729978283,0.492200502585459,1.9098596,10000
DF1,No_Diversity_Stagnation_Guards,5,9,0.199734872844325,0.479956615786358,1.7533476,10000
DF1,No_Diversity_Stagnation_Guards,5,10,0.193082455375237,0.4883096275929,1.8188441,10000
DF1,No_Diversity_Stagnation_Guards,5,11,0.197830617405664,0.481197960533322,1.8933653,10000
DF1,No_Diversity_Stagnation_Guards,5,12,0.196495366535465,0.480153790140042,2.3050018,10000
DF1,No_Diversity_Stagnation_Guards,5,13,0.200908412603756,0.477870964391883,2.2751997,10000
DF1,No_Diversity_Stagnation_Guards,5,14,0.186653505532215,0.493676342041224,2.080534,10000
DF1,No_Diversity_Stagnation_Guards,5,15,0.206185892475646,0.473739249513626,2.0800329,10000
DF1,No_Diversity_Stagnation_Guards,5,16,0.183197657636473,0.498061111118955,2.0226155,10000
DF1,No_Diversity_Stagnation_Guards,5,17,0.202971150906391,0.475455138253242,2.3478919,10000
DF1,No_Diversity_Stagnation_Guards,5,18,0.203476515084309,0.476577126605061,2.4640552,10000
DF1,No_Diversity_Stagnation_Guards,5,19,0.211121684497865,0.467739100023296,2.4744961,10000
DF1,No_Diversity_Stagnation_Guards,5,20,0.204407833024299,0.471852034785441,1.9425829,10000
DF1,No_Diversity_Stagnation_Guards,5,21,0.192289158131062,0.486528494280872,2.4212641,10000
DF1,No_Diversity_Stagnation_Guards,5,22,0.192416060884713,0.492367475797551,2.6540569,10000
DF1,No_Diversity_Stagnation_Guards,5,23,0.196917064443407,0.483808678592751,2.3059988,10000
DF1,No_Diversity_Stagnation_Guards,5,24,0.194410285217783,0.490183026851094,2.3004254,10000
DF1,No_Diversity_Stagnation_Guards,5,25,0.192162999229004,0.486557741270545,2.3954786,10000
DF1,No_Diversity_Stagnation_Guards,5,26,0.204654395939212,0.472467699564397,2.8649533,10000
DF1,No_Diversity_Stagnation_Guards,5,27,0.186189004818721,0.497483615533416,2.8115988,10000
DF1,No_Diversity_Stagnation_Guards,5,28,0.198356776583967,0.479759509201997,2.6165735,10000
DF1,No_Diversity_Stagnation_Guards,5,29,0.187867900195513,0.49133249290862,2.4675316,10000
DF1,No_Diversity_Stagnation_Guards,5,30,0.210823511658274,0.465436285819555,2.3737673,10000
DF1,No_Predictive_Change_Response,6,1,0.227613539043165,0.438542449467193,2.3266528,10000
DF1,No_Predictive_Change_Response,6,2,0.204784148309198,0.470408396906003,2.4032817,10000
DF1,No_Predictive_Change_Response,6,3,0.238818504188015,0.427039484178652,2.27638,10000
DF1,No_Predictive_Change_Response,6,4,0.206612779579643,0.46518222948442,2.3656547,10000
DF1,No_Predictive_Change_Response,6,5,0.193109414282016,0.481034272872622,2.4194823,10000
DF1,No_Predictive_Change_Response,6,6,0.214572928730376,0.455991329926541,2.3480882,10000
DF1,No_Predictive_Change_Response,6,7,0.209949198804373,0.46122932378734,1.9579714,10000
DF1,No_Predictive_Change_Response,6,8,0.21551298642375,0.457255278927873,1.9063342,10000
DF1,No_Predictive_Change_Response,6,9,0.190315034878697,0.486926908879409,2.0855942,10000
DF1,No_Predictive_Change_Response,6,10,0.206648361054211,0.463813504630182,2.2379167,10000
DF1,No_Predictive_Change_Response,6,11,0.19853984342235,0.47638846398861,2.29943,10000
DF1,No_Predictive_Change_Response,6,12,0.206217444500985,0.468311418617009,2.4105077,10000
DF1,No_Predictive_Change_Response,6,13,0.200279427180252,0.472759987854869,1.8030238,10000
DF1,No_Predictive_Change_Response,6,14,0.209348990184638,0.464871462495509,2.3153332,10000
DF1,No_Predictive_Change_Response,6,15,0.209399300714923,0.465957848766952,2.0789993,10000
DF1,No_Predictive_Change_Response,6,16,0.18590463413042,0.491089303828043,2.1605622,10000
DF1,No_Predictive_Change_Response,6,17,0.211903715707573,0.455985217823581,2.2593037,10000
DF1,No_Predictive_Change_Response,6,18,0.208702829219215,0.460748131108593,2.3955066,10000
DF1,No_Predictive_Change_Response,6,19,0.210946512447404,0.462347930234169,2.1807459,10000
DF1,No_Predictive_Change_Response,6,20,0.205165478432268,0.467567692794525,2.2281024,10000
DF1,No_Predictive_Change_Response,6,21,0.200700254984623,0.469492246422901,2.1796042,10000
DF1,No_Predictive_Change_Response,6,22,0.20325944288468,0.474442081155444,2.2135009,10000
DF1,No_Predictive_Change_Response,6,23,0.212902912268232,0.456253015138506,2.1036075,10000
DF1,No_Predictive_Change_Response,6,24,0.187554754921391,0.489939441523119,2.1724499,10000
DF1,No_Predictive_Change_Response,6,25,0.19866726549973,0.473201531776897,2.1942683,10000
DF1,No_Predictive_Change_Response,6,26,0.187166592359239,0.491524800667671,1.9268549,10000
DF1,No_Predictive_Change_Response,6,27,0.211381932032483,0.459643334496456,2.2296834,10000
DF1,No_Predictive_Change_Response,6,28,0.190084091014385,0.488154784314997,1.9366933,10000
DF1,No_Predictive_Change_Response,6,29,0.215041888245204,0.454293824680334,1.9280049,10000
DF1,No_Predictive_Change_Response,6,30,0.229941195491875,0.438210407416314,2.2063512,10000
DF2,Full,0,1,0.0067174223794235,0.714695763088373,2.1910184,10000
DF2,Full,0,2,0.00733270999383965,0.7130790014565,2.2386059,10000
DF2,Full,0,3,0.00938060765278928,0.711011976836636,2.2416549,10000
DF2,Full,0,4,0.0119589712198362,0.708152811188142,2.399552,10000
DF2,Full,0,5,0.00773187944998684,0.713050816078995,2.35579,10000
DF2,Full,0,6,0.0118639177219275,0.707819055738304,2.438502,10000
DF2,Full,0,7,0.00953624145240503,0.71062592569264,2.3435991,10000
DF2,Full,0,8,0.00699851749563093,0.714324989988131,2.1573702,10000
DF2,Full,0,9,0.00764371852509177,0.713603091014828,2.1176059,10000
DF2,Full,0,10,0.0141943464999955,0.704091814253088,2.1761108,10000
DF2,Full,0,11,0.00591980053057444,0.715801226141138,2.3619779,10000
DF2,Full,0,12,0.0118196797455962,0.707876601062742,2.0472203,10000
DF2,Full,0,13,0.00609940143105119,0.715959106386476,2.0635497,10000
DF2,Full,0,14,0.00910363154665612,0.711007294032375,2.0058803,10000
DF2,Full,0,15,0.00836507437203347,0.712204727000364,2.256357,10000
DF2,Full,0,16,0.0165947034702844,0.702286099064184,1.8462869,10000
DF2,Full,0,17,0.00897657752231797,0.710784164385347,1.8870042,10000
DF2,Full,0,18,0.00912411398764537,0.710808483975089,1.9620314,10000
DF2,Full,0,19,0.00695443522261534,0.714102907657069,2.0794469,10000
DF2,Full,0,20,0.0152872046322741,0.702826273562711,2.1574943,10000
DF2,Full,0,21,0.0111370483538817,0.705696880889073,2.3747804,10000
DF2,Full,0,22,0.0103058649277412,0.70966019246253,2.2155511,10000
DF2,Full,0,23,0.00838501068564808,0.712155871400827,2.4136364,10000
DF2,Full,0,24,0.0137093589543961,0.703823488392225,2.291698,10000
DF2,Full,0,25,0.00689540743975023,0.714770041683497,2.3294327,10000
DF2,Full,0,26,0.00994766673955841,0.710587070162021,2.5481751,10000
DF2,Full,0,27,0.0106965561176433,0.708236070020419,2.1967525,10000
DF2,Full,0,28,0.0108264594291361,0.708474833208614,2.3287589,10000
DF2,Full,0,29,0.00832012592135017,0.711492128050512,2.6078764,10000
DF2,Full,0,30,0.0128531089238241,0.705699977471687,2.3781443,10000
DF2,No_C3_Convergence,1,1,0.0090391270113273,0.711330313844916,2.4682569,10000
DF2,No_C3_Convergence,1,2,0.011759936894437,0.706978499771045,2.085292,10000
DF2,No_C3_Convergence,1,3,0.0205568303078376,0.696528388570886,2.3627443,10000
DF2,No_C3_Convergence,1,4,0.0220307925262188,0.694498262891754,2.3040419,10000
DF2,No_C3_Convergence,1,5,0.0127072135346837,0.706119178389981,2.2559352,10000
DF2,No_C3_Convergence,1,6,0.00626768928436387,0.71544366738494,2.1948962,10000
DF2,No_C3_Convergence,1,7,0.0113947622756561,0.708070590410782,2.0296325,10000
DF2,No_C3_Convergence,1,8,0.0145171527652401,0.703686994499822,2.1887698,10000
DF2,No_C3_Convergence,1,9,0.0195103237433735,0.695850926062983,2.2945775,10000
DF2,No_C3_Convergence,1,10,0.00591279258510051,0.715853204190919,2.3660686,10000
DF2,No_C3_Convergence,1,11,0.0374776132116079,0.679445211287821,2.4122746,10000
DF2,No_C3_Convergence,1,12,0.00727805727986717,0.714116075824895,2.4867641,10000
DF2,No_C3_Convergence,1,13,0.0413264480487161,0.669798336434333,2.2890513,10000
DF2,No_C3_Convergence,1,14,0.024678548627861,0.692813746766663,2.7160509,10000
DF2,No_C3_Convergence,1,15,0.0111951093649705,0.707585971497534,2.4132385,10000
DF2,No_C3_Convergence,1,16,0.0101723976030116,0.710096883590071,2.2166962,10000
DF2,No_C3_Convergence,1,17,0.0102457346721292,0.708228253949283,2.1728503,10000
DF2,No_C3_Convergence,1,18,0.0214205522641457,0.69765324493058,0.5878055,10000
DF2,No_C3_Convergence,1,19,0.00936075792997701,0.7117554806967,2.3740373,10000
DF2,No_C3_Convergence,1,20,0.0107982072513033,0.707725781358714,2.236965,10000
DF2,No_C3_Convergence,1,21,0.0280779668337126,0.69565274736988,2.5521006,10000
DF2,No_C3_Convergence,1,22,0.00996796853095051,0.709862061544545,2.5148102,10000
DF2,No_C3_Convergence,1,23,0.0157934696808191,0.700266099048043,2.4783701,10000
DF2,No_C3_Convergence,1,24,0.0109829736107093,0.708745002606119,2.8527959,10000
DF2,No_C3_Convergence,1,25,0.0313230820421334,0.682124154900527,2.3788999,10000
DF2,No_C3_Convergence,1,26,0.0140602499232773,0.70411556424812,2.5077449,10000
DF2,No_C3_Convergence,1,27,0.0257371581336292,0.690668485106839,2.5131686,10000
DF2,No_C3_Convergence,1,28,0.0152485738295305,0.702376464822576,2.7091018,10000
DF2,No_C3_Convergence,1,29,0.00816638951178647,0.712233195287074,2.4604501,10000
DF2,No_C3_Convergence,1,30,0.0194517536670893,0.697127151261922,2.3287782,10000
DF2,No_Memristor_Adaptive,2,1,0.00788895319199516,0.712357005021059,2.4226465,10000
DF2,No_Memristor_Adaptive,2,2,0.0070036824008466,0.713806359274266,2.309223,10000
DF2,No_Memristor_Adaptive,2,3,0.014257134590277,0.704479613182399,2.5522986,10000
DF2,No_Memristor_Adaptive,2,4,0.0135289865486166,0.706198633762062,2.4283906,10000
DF2,No_Memristor_Adaptive,2,5,0.00880902717059581,0.711607774185076,2.4378732,10000
DF2,No_Memristor_Adaptive,2,6,0.00535601630818521,0.716851262426469,2.5985702,10000
DF2,No_Memristor_Adaptive,2,7,0.00488947397190066,0.718057010395287,2.3757742,10000
